PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Cluster,Title
0.6014621118488535,0.6159109306752079,0.6277847929631942,-0.04290899285038899,0.5013598518006439,-0.3931082746333154,-0.08353571174840957,0.07561838109742866,-0.09307783779280701,0.025343705368998243,4,Gagnez vos places pour assister aux concerts de Emma Peeters et de Benjamin Vndredi au Botanique
-1.0387534776916825,-0.4664379615824225,0.7021927706646068,-0.2916561162341463,0.4806954456261989,-0.16507267959406574,-0.3700522481018387,0.2581656759642549,0.24940205100868276,-0.6504945614272257,3,Wavre :
0.6822865011009376,0.1260315612059742,0.09384093795697955,-0.3189140123058426,0.0033255661539841747,-0.22556006503905396,-0.6820448701759374,-0.5570766551608424,0.26176819388613304,0.06222336213249938,4,"Kevin Levy présente son spectacle ""Cocu"" : ""Ça fait mal à l’ego, mais il faut rire de tout"""
0.2848106401978415,0.2861859817869242,0.5658644079284326,0.09301934055388375,0.09930214557059613,-0.2958317412639047,-0.7357530732512392,-0.0944432986840506,0.059010093819561266,0.3023767117549967,4,The Voice Belgique 12 et The Voice Kids 3 : présentez-vous aux castings sans rendez-vous !
0.17206190608344626,-0.5726202898422559,0.2954673133743611,0.652259959543166,0.48580379763396153,0.4022942670889151,0.9275258118238849,-0.8835224457828577,-0.39320693207062724,-0.5374994050689659,2,Le top 5 des bienfaits du froid sur notre santé
0.19703648609291216,0.005619699167185133,-0.01316331135125702,0.17150186771789094,0.37390898141101364,0.48140805588920543,-0.22884622264524238,-0.6006437267511233,0.19023242621901607,-0.4210753535637652,2,Débat : quel est le juste prix d’un cornet de frites ?
0.7126553642348434,-0.8546210826884895,0.14302523949926665,0.6561719978501052,-0.07431860335881814,0.7688507625611471,-0.5841565770961319,0.20778453997612512,0.26459261271160217,-0.8514595267373357,2,Un robot intelligent qui trie et plie le linge ? Ça existe enfin !
0.13385883643823981,0.11624731596941779,-0.5842346349841377,-0.5397041715832862,0.8787622667386855,-0.3470292342747729,0.40651332893516834,0.25132711818691456,0.22147165157258256,-0.11114120272514555,0,"Diables Rouges – le baromètre des attaquants : l’ombre de Lukaku, De Ketelaere productif, peu de temps de jeu sur les ailes"
-1.6464039610371803,0.28799866395817364,0.19207550414368152,-0.05131547939140518,-0.6889490157445496,-0.09910824378659938,-0.8340486466863202,-0.13787605005065157,0.03741710062433014,0.4117777880405365,3,"Supprimer les 17 députés néerlandophones garantis à Bruxelles : ""La démocratie, ce n’est pas seulement la loi du nombre"""
0.3064672891169851,-0.9211229129150309,1.0983332211406822,-0.3284685593119252,0.2946424879610197,-0.42364235685481527,-0.13942779070746467,-0.957110278442683,-0.6632103034100391,-0.2661429791443363,3,Elections américaines : les premières réactions du monde du rock
-0.34671254767343507,-0.9104306367156803,0.2689102937399238,0.39875585800216445,-0.08895665909030061,0.013731042848545871,-0.4764817709796158,0.33704924859098795,0.029061056314185187,0.30129701155144684,2,HOPE : on attend votre soutien !
0.22933778701820434,-0.16749005920349047,-0.07856378512179693,0.07644119619071033,-0.12411600472862626,-0.042590020237738224,0.7277141875679001,0.6801800812391612,0.20411603040659979,-0.5109784506292072,2,Découvrez l’histoire du Moulin du Tordoir à Wodecq
-0.772144074731278,0.39594175850602453,0.22442185802437825,0.33844501801739646,-0.4854724603602601,0.27753327042291365,-0.7979350976987307,0.1739484875847528,0.4631267084742761,0.25097711718613164,1,Changement de nom de famille : de 0 à 500 euros selon les communes
-0.21819656608057358,-0.7644532245731042,-0.3015892321624279,-0.0843205756161011,0.4726806689624951,0.6523024356225828,0.04356623460851486,-0.03586475234710962,0.8638786536519439,0.4042876051716802,2,Crise de l’industrie automobile : Nissan supprime 9000 postes et réduit ses capacités de production
1.364832755580689,-0.3398973449406369,-0.032593548745843665,0.34208380695947305,0.056873733557308716,-0.15489862879133814,-0.12013297371641762,-0.6624867729767316,-0.3917930412525958,0.24149098551896783,4,La minute insolite : la chanson la plus mystérieuse d'internet a récemment été identifiée
0.6312816345843013,-0.10847961369118073,-0.001625274730086737,-0.621614947536813,0.31877437970924405,0.2984383313047877,-0.18290534136057218,-0.48910550256954893,0.359193730069714,0.08478680055050947,0,Le phénomène Victor Wembanyama All-Star NBA dès sa 2e saison ? On vous cite les pour et les contre
-0.5725252579489422,-0.11152643014411978,-0.12919656252973358,0.6582666442022409,-0.12385791740492567,1.053589562702602,-0.2318749667753987,0.39544900493712665,-0.2626162705175243,0.8760309136177329,2,Des montants pouvant aller jusqu'à plusieurs centaines d'euros bloqués chez certains clients de stations services
-0.245125265769084,-0.5547704650789764,0.6774794122436317,0.5082853849841642,-0.05047387914311412,0.6942240631096686,0.06241751808275378,-0.2405001834786043,0.06403243265209113,-0.32976555885913766,2,Précompte immobilier : en hausse ! Pourquoi ?
-0.09381401059837385,-1.1345058928295997,-0.4756051043002448,-0.15576437609373178,-0.0464708834235215,-0.23333980384519387,-0.2896295929092775,-0.3555125322428219,-1.4842236632252863,-0.29465475134428065,1,"Direct – Présidentielle américaine : le chef de l'Otan veut discuter avec Trump de la ""menace"" Russie/Corée du Nord"
0.7076061914830346,0.5387865563582097,0.3127640994470976,0.6984979041382159,-0.03388730483961573,-0.29901841122465994,0.23335225230529388,0.42082967056427967,0.022653382710474776,-0.4271495895469289,4,Botrange : une exposition pour découvrir les Hautes Fagnes de 1850 à 1939
0.3097761270798886,-0.9036642334893568,0.8322134026004794,-0.49458436765342395,-0.07844102014514044,-0.1086316130007779,0.017447448484578354,-0.8198740218387806,-0.36954876991344476,0.28156775260904077,3,"Florent Losson : ""Trump c’est 13 ans de télé-réalité de 2008 à 2015"""
0.23647125055404306,0.9242486554385312,-0.05800111378916625,-0.014346977009507433,-0.25746418858196324,-0.28842370034298065,-0.31815531408824194,0.4921001194495951,-0.12133560413555788,0.1267379242414806,4,"Gagnez des places pour le Belgian National Orchestra, Hermus & Labèque Sisters"
0.7553963691724127,-0.6312740669163968,-0.8750082870037351,-0.27285930474011355,-0.3134625028148154,-0.8815001735058254,0.28723401409259725,-0.09382518865363981,-0.23457367414689492,-0.28467055958590365,4,"Assassin's Creed : la véritable histoire des ʺAssassinsʺ d'Alamut, qui ont terrorisé le Moyen-Orient"
-0.637902977131907,-0.7282793099675349,0.7530184096890115,-0.17620757600787146,0.19400056716330277,-0.028351786709618132,-0.13855009023780587,-0.18007018105945521,-0.3642988973597035,-0.11323213292192175,3,Pourquoi le monde de la cryptomonnaie attendait avec impatience le résultat des élections américaines ?
1.0670379749155514,-0.11619977064773052,0.023479395621991597,0.16945336697561572,-0.5905696961331818,-0.7718519659299587,0.18321511772897503,-0.2540205475999016,-0.23371156920532368,-0.22039914220182083,4,"Les deux visages du monde, de David Joy : deux visions de l’Amérique, dans un genre thriller"
-0.3211178450500328,-0.4553251985462683,0.5222288836437001,1.135704686823411,0.27624753513297323,0.6217543674553949,0.5749870294025415,-0.10819803097081632,0.3862521060974727,-0.5991989755796996,2,"A Forest, des places de parking remplacées par des espaces verts"
-0.3922487263186947,-0.6334726798862395,-1.4241941417527315,-0.16930797073906367,0.3403871968115189,-0.34500121612089835,0.47167785629068115,-0.26764075303149787,-0.4344283080427378,-0.36425334951137783,1,"Guerre en Ukraine : Kiev visée par une attaque ""massive"" de drones, deux blessés"
-0.5925795195835437,0.6959370105415699,-0.7785244361934568,0.32576880577265355,0.44003613571693206,0.6688996932542872,-0.39996864228768747,-0.9055960654539015,0.0752774013849905,0.5418040421080572,1,Audi Brussels : toujours pas de production en raison d'une grève chez un fournisseur
-0.4154929180206949,-0.3557758429653859,0.12770219534452892,0.22322706354584326,0.01259338952719273,-0.12845520192897825,-0.03923399278953568,-0.6230926717350831,-0.05347163120257079,-0.11936235010948809,1,"""Tout le monde nous dit que 30 minutes, c’est trop court"" : le parking gratuit devrait passer à une heure dans le centre de Charleroi"
0.6585146539773652,-0.08913780763505869,0.06478362349838905,0.3175254361724938,0.18184925713242667,0.3705838318588631,0.325567120444332,-0.7603412530120957,0.039320310492993,-0.7321632314808391,2,D'où vient la croquette de crevette et depuis quand la mange t-on chez nous ?
-0.28422301412303697,-0.2468894775458208,0.09461944690890882,0.7604924258408997,-0.15378778548501587,0.4406051934278813,0.3537554961877206,0.2605505736804,0.5181897351162537,-0.10600984040654679,2,Plus de la moitié de la Région bruxelloise couverte de surfaces imperméables : une proportion qui a doublé en 70 ans
0.3069998823908003,0.13058736919720054,-0.28302636545414395,0.23783839988475938,-0.10583424337945922,-0.23950415631044503,0.686024747103013,0.3099534978683537,0.42094220083213507,0.19746058272908334,4,"Lola, disparue depuis plus d’un mois dans la région de Mons, a été retrouvée"
0.06913886274852549,-0.7412100804774202,-0.15151813156475794,0.7122584684897969,0.3321842722643453,0.8303985590766427,0.18911822070487055,-0.06595286682097151,0.3952034861317146,0.05495249884523637,2,Une batterie marchoise pour lutter contre les décrochages des panneaux photovoltaïques
-0.03089704963335249,0.24310463828413909,-0.34765182713242565,-0.7761227457010321,-0.4134241947701463,0.6199831841704638,-0.04905485788492561,-0.8210553288496452,0.136164139571406,0.1660287667413391,0,"Thierry Henry pas tendre avec Kylian Mbappé, ""ça ne pourrait pas être pire"", ""il doit apprendre à être un vrai 9"""
-0.5965581281179207,0.5817286188012618,-0.26020615919659784,0.6700856070742048,-0.24402399977151407,0.10312639450780348,-0.21257845798861805,-0.12782426523473028,-0.12987301367241144,0.08847030562213663,1,Bruxelles : ne manquez pas la 10e édition du Relais pour la Vie le 7 novembre 2024
-1.0648922709747195,0.38503277917899414,-0.07923192040455143,0.8212663349528471,-0.06127600365634707,0.1334098591976052,-1.1956688108997782,-0.4201249323536656,-0.2614092286570899,0.04426898859154426,1,"Audi Brussels : une nouvelle proposition de plan social proposée aux syndicats, ""une base pour entamer de véritables discussions"""
0.11239491404895341,-0.9899214128147664,-0.15317967109621525,0.6650737883364514,0.1276674047547107,0.28501229734247685,0.47670483981406697,0.21951878375827757,-0.06632858525951896,0.3014171136581831,2,"Porto Rico, traité ""d'île flottante d'ordures"", lance une réserve marine"
0.18616817162149019,1.1544903220069829,0.317012262379238,0.012602643937304439,0.4774232109465401,-0.665973158145291,-0.0490977450066659,-0.3516761616771706,-0.2777532756964643,0.4107802385257567,4,Concours : Fontaines D.C. en concert à Forest National !
0.40795899816975856,0.8167188872113653,0.7931097595546956,0.15961051402537843,0.2625344990217423,-0.43808360042452826,0.005793464250409441,-0.06312018206637904,0.2690471828868417,0.19432592399495624,4,L'analyse des différences entre les hommes et les femmes par Vincent Taloche et Fanny Jandrain
1.3583861964371293,-0.16911163169834292,0.6533078856639004,0.41274095722501736,-0.03953207522894649,0.08229390547168752,-0.10436141942644542,0.14765445633613122,0.04455456796230347,-0.05613332831201617,4,Alerte nostalgie : une célèbre série pour enfants des années 90 bientôt de retour
-0.4208173361999421,-0.1360702350739679,0.2108296226503304,-0.05124552875293262,-0.5720859149512701,0.5274649423991689,0.20351926978266666,0.43685791144940556,0.24780884425661945,0.523398061254608,2,Fraudes au Covid Safe Ticket : 5 jeunes du Brabant wallon écopent de peines de travail
0.7215042072635174,-0.939014193683925,-0.6317430822224771,0.6092229663051012,0.8013367570440717,0.9306270643880041,-0.3871416152620352,0.07977774871745708,0.1741624465498174,-0.1141991847419595,2,Apple vous laissera bientôt partager les données d'un AirTag avec une compagnie aérienne
0.1092535501395211,0.18347165854670772,-0.23451444440562913,-0.7763673276120168,0.29877186166593833,0.41603248685478067,0.2085867378150359,0.18534521457849984,-0.12735128575346225,-0.5476939350810497,0,"Cyril Ngonge vise la Coupe du monde 2026 : ""Mon objectif ? Devenir une valeur sûre chez les Diables Rouges"""
0.41677381138713754,0.9048607396444659,0.024085538110687435,-0.09965185441779353,0.5629274157062587,-0.5498884412581595,-0.02285016783468366,-0.032237843088640916,-0.2921891971744625,0.21048557881094798,4,Tipik vous offre vos places pour aller voir Aime Simone le 21 novembre à l'OM
0.1821343885541483,-0.5750640289321776,0.2069327127239498,-0.06363628137930777,0.15747903284065973,0.6248008188286582,-0.31290945441461226,-0.5449881545986417,-0.11314411522956866,-0.1097078547018458,2,Pourquoi le cours du bitcoin s'envole avec la victoire de Donald Trump ?
-0.11481524020839684,1.360404381872208,-0.6936016983996441,0.7560979425231971,0.8745261772656495,-0.8025390700654311,-0.27277056382580056,0.23002647363970624,-0.22941075209925002,0.8500620721280814,1,Le Cinemamed de retour à Bruxelles pour une 24e édition du 28 novembre au 6 décembre
0.47499695025249006,-0.8863884205860593,0.18641150152135655,0.017773879247068997,0.060135609247221486,0.011323224606880178,0.12525039688886214,-0.9581797538266028,-0.5704036793171469,0.06818200632661525,2,"""Le revoilà"", ""come-back inouï"", ""et maintenant ?""... que dit la presse du retour de Donald Trump ?"
0.2457650525868345,0.2972505596380448,0.47081026933073583,0.062038277635475335,0.18437318353191767,-0.31602951472854895,-0.009975658295776013,0.47996954141908044,0.7200679994761305,-0.5424575329856183,4,Namur : succès croissant pour le théâtre amateur
-0.4274390584814536,-0.9908044169682785,0.6495965930884996,-0.32483783465849964,-0.017041005608899665,0.2013456318957566,-0.2121555970940208,-0.435121624955719,-0.5410806359843733,-0.16251138845950724,3,"Election de Donald Trump : vers un contrôle de tous les pouvoirs, pourra-t-il faire ce qu’il veut ?"
0.37862811689408854,0.3813986859435826,0.1754863655686954,0.06094243090701348,-0.5712908783552463,-0.43302488955146606,0.1983472749319779,-0.14132599014326092,-0.047005270872297215,0.31508143828203883,4,Le Cactus : Jules Bernard-Leblond est déprimé avant le dernier JT de François De Brigode
0.5312690904962869,0.11519797266750686,0.36208149991883576,-0.23243150509662053,0.43914261104040764,-0.33304271853972106,-0.12274063848446425,-0.5575875679384295,-0.9132591361111763,0.1196904954423997,4,"Bruce Springsteen ouvre son premier concert après les élections par les mots ""C’est une prière de combat pour mon pays"""
-0.35743774865120503,-0.9991449102608968,0.7849741104426761,-0.5842698340362255,-0.4742695465259023,-0.09439728449909252,0.1249710561200168,-0.9475591000732333,0.20440535104352295,0.39358321609061603,3,"L'immigration, l'inflation et le retrait tardif de Joe Biden : les raisons de la défaite de Kamala Harris"
0.14972458588523468,0.8516279359762722,-0.08876691102156331,-0.1672618969727656,0.7930206841635005,-0.13168132172358343,0.17078352554330944,0.3206755696129174,0.42939636768638517,-0.40485748333460975,0,Défi Viva for Life : triathlon pour tous à Schaerbeek le 14 décembre
-1.1673844516203442,-0.12039277319797645,0.10704330205385361,-0.3283290424149474,-0.4959359099466191,0.47760182443218707,-0.8385496117731435,0.09958897080287038,-1.0557318556256199,-0.24876647723420503,3,"Olaf Scholz nomme un proche ministre des Finances, l'opposition demande un vote de confiance : l'Allemagne vers l'inconnu et les élections ?"
0.06495418103467279,-0.49790366336130354,0.2539379483166487,0.4289411325029632,-0.07500917585443174,0.2646953375815213,0.21908767302178989,-0.2577636772875705,0.09658094469009537,-0.013575595301228163,2,Mois sans tabac : si l’amour était la solution ?
-0.41043528148624076,-0.9402504214599371,-0.43638141237214095,0.38343251157444386,0.43733116762840485,-0.03586800962057218,0.4706426688234563,-0.42513753978912444,-0.5919094309473961,-0.5601932939747465,1,"Ukraine, Otan, Proche-Orient : à quoi ressemblera le monde avec le retour de Donald Trump ?"
-0.8480467842612018,0.7745239955308549,-0.7552676372896293,0.7394145314761643,0.14644317966006504,-0.38345765292699757,-0.2968334455543976,0.03539886185502675,0.3916291937854029,0.2544351479332171,1,La Croix-Rouge a quitté Bruxelles et inauguré son nouveau quartier général à Namur
-0.2821598977911889,-0.046770761509332515,0.3131452106758362,0.3671798267852591,0.2730320335524988,-0.007903927543280231,-0.17850859160369725,0.22009401384073515,0.7155818674189736,-1.0408083765631941,2,Le Kiwanis Namur fête ses 50 ans : 20.000 euros récoltés cette année pour les plus défavorisés
0.20315485212574658,0.74205736188244,-0.04947134822353495,0.16376435054975028,-0.3786407380470477,-0.3458772166889406,-0.08253362358754293,-0.17342427481221606,0.3762024304666219,0.14377300298406753,4,Pandore : découvrez l’interview croisée d’Anne Coesens et de Vincent Lecuyer
1.063042675345802,0.3783487539492718,0.38650590839542315,0.23840676124863508,0.12647163405247838,-0.7108190127091136,-0.03732928983153497,-0.4437353058793971,-0.19592960154622788,0.3761262821391041,4,Remportez des places pour le nouveau concert de Gospel For Life
0.07562184851806919,-0.14114294127689322,-0.1119311092432756,-0.22588562549086033,0.5962920295794973,0.44262113283218074,0.1432654836735041,-0.49420418364687396,0.895073315346278,0.45917388382501134,0,Première défaite de la saison en NBA pour Oklahoma City et Ajay Mitchell
0.41919258210697796,0.627590947359963,-0.3512380213510735,0.015450367189217745,-0.8364610340391848,-0.5174034236316016,0.6398504380407878,0.3945481537892619,-0.02376666998277118,-0.364884695482117,4,"Lucile Boulanger, de (Dora) l’exploratrice à la messagère"
